code,img_file,img_d,img_c,img_manufacturer,imprint1,imprint2,color,shape,score,logo,Remarks,Check code,,,,
RIVA05,RIVA05_20200220_OUT2.jpg,20/02/2020,Packaging,Novartis,,,,,,,,RIVASTIGMINE TRANSDERMAL PATCH 4.6MG/24HR,,,,
RIVA05,RIVA05_20200220_OUT3.jpg,20/02/2020,Content,Novartis,,,,,,,,RIVASTIGMINE TRANSDERMAL PATCH 4.6MG/24HR,,,,
RIVA10,RIVA10_20200215_OUT1.jpg,15/02/2020,Packaging,Novartis,,,,,,,,RIVASTIGMINE TRANSDERMAL PATCH 13.3MG/24HR,,,,
RIVA10,RIVA10_20200215_OUT2.jpg,15/02/2020,Content,Novartis,,,,,,,,RIVASTIGMINE TRANSDERMAL PATCH 13.3MG/24HR,,,,
ROCU01,ROCU01_20200406_OUT1.jpg,06/04/2020,Packaging,Fresenius Kabi,,,,,,,,ROCURONIUM BROMIDE INJECTION 10MG/ML 5ML,,,,
ROCU01,ROCU01_20200406_OUT2.jpg,06/04/2020,Packaging,Fresenius Kabi,,,,,,,,ROCURONIUM BROMIDE INJECTION 10MG/ML 5ML,,,,
ROCU01,ROCU01_20200406_OUT3.jpg,06/04/2020,Content,Fresenius Kabi,,,,,,,,ROCURONIUM BROMIDE INJECTION 10MG/ML 5ML,,,,
ROTI01,ROTI01_20200215_OUT1.jpg,15/02/2020,Content,Union Chimique Belge,,,,,,,,ROTIGOTINE TRANSDERMAL PATCH 2MG/24HR,,,,
ROTI01,ROTI01_20200215_OUT2.jpg,15/02/2020,Packaging,Union Chimique Belge,,,,,,,,ROTIGOTINE TRANSDERMAL PATCH 2MG/24HR,,,,
ROTI01,ROTI01_20200215_OUT3.jpg,15/02/2020,Packaging,Union Chimique Belge,,,,,,,,ROTIGOTINE TRANSDERMAL PATCH 2MG/24HR,,,,
RYZO01,RYZO01_20200406_OUT1.jpg,06/04/2020,Packaging,Novo Nordisk,,,,,,,,RYZODEG 70/30 (OR EQUIV) FLEXTOUCH PREFILL PEN 100U/ML 3ML,,,,
RYZO01,RYZO01_20200406_OUT2.jpg,06/04/2020,Content,Novo Nordisk,,,,,,,,RYZODEG 70/30 (OR EQUIV) FLEXTOUCH PREFILL PEN 100U/ML 3ML,,,,
S01148,S01148_20200317_OUT1.jpg,17/03/2020,Packaging,Boehringer Ingelheim,,,,,,,,IDARUCIZUMAB (PRAXBIND) INJECTION 0.05G/ML 50ML,,,,
S01148,S01148_20200317_OUT2.jpg,17/03/2020,Packaging,Boehringer Ingelheim,,,,,,,,IDARUCIZUMAB (PRAXBIND) INJECTION 0.05G/ML 50ML,,,,
S01148,S01148_20200317_OUT3.jpg,17/03/2020,Content,Boehringer Ingelheim,,,,,,,,IDARUCIZUMAB (PRAXBIND) INJECTION 0.05G/ML 50ML,,,,
S01257,S01257_20200317_OUT1.jpg,17/03/2020,Packaging & Content,Lilly,,,,,,,,IXEKIZUMAB (TALTZ) PREFILLED PEN 80MG/ML 1ML,,,,
S01257,S01257_20200317_OUT2.jpg,17/03/2020,Packaging,Lilly,,,,,,,,IXEKIZUMAB (TALTZ) PREFILLED PEN 80MG/ML 1ML,,,,
S01257,S01257_20200317_OUT3.jpg,17/03/2020,Packaging,Lilly,,,,,,,,IXEKIZUMAB (TALTZ) PREFILLED PEN 80MG/ML 1ML,,,,
S01262,S01262_20200406_OUT1.jpg,06/04/2020,Packaging,Novo Nordisk,,,,,,,,XULTOPHY (OR EQUIV) PREFILLED PEN 100U/ML + 3.6MG/ML 3ML,,,,
S01262,S01262_20200406_OUT2.jpg,06/04/2020,Packaging,Novo Nordisk,,,,,,,,XULTOPHY (OR EQUIV) PREFILLED PEN 100U/ML + 3.6MG/ML 3ML,,,,
S01262,S01262_20200406_OUT3.jpg,06/04/2020,Content,Novo Nordisk,,,,,,,,XULTOPHY (OR EQUIV) PREFILLED PEN 100U/ML + 3.6MG/ML 3ML,,,,
SALB01,SALB01_20200211_INN1.jpg,11/02/2020,Loose pill,Actavis,C SB,[NOIMPRINT],Bright Pink,Round,,,,SALBUTAMOL (SULPHATE) TABLET 4MG,,,,
SALB01,SALB01_20200211_OUT1.jpg,11/02/2020,Packaging,Actavis,,,,,,,,SALBUTAMOL (SULPHATE) TABLET 4MG,,,,
SALC03,SALC03_20200317_OUT1.jpg,17/03/2020,Packaging,Novartis,,,,,,,,SALCATONIN (CALCITONIN SALMON) INJECTION 100 IU/ML 1ML,,,,
SALC03,SALC03_20200317_OUT2.jpg,17/03/2020,Content,Novartis,,,,,,,,SALCATONIN (CALCITONIN SALMON) INJECTION 100 IU/ML 1ML,,,,
SALC07,SALC07_20200317_OUT1.jpg,17/03/2020,Packaging & Content,Apotex Inc.,,,,,,,,SALCATONIN (CALCITONIN SALMON) NAS SPRAY 200 IU/DOSE 30DOSE,,,,
SALC07,SALC07_20200317_OUT2.jpg,17/03/2020,Packaging,Apotex Inc.,,,,,,,,SALCATONIN (CALCITONIN SALMON) NAS SPRAY 200 IU/DOSE 30DOSE,,,,
SALI02,SALI02_20200215_OUT1.jpg,15/02/2020,Packaging,(?) Prepack,,,,,,,,SALICYLIC ACID 2% + COAL TAR 4% + SULPHUR 2% OINTMENT,,,,
SECU02,SECU02_20200317_OUT1.jpg,17/03/2020,Packaging,Novartis,,,,,,,,SECUKINUMAB (COSENTYX) PREFILLED PEN 150MG/ML 1ML,,,,
SECU02,SECU02_20200317_OUT2.jpg,17/03/2020,Packaging,Novartis,,,,,,,,SECUKINUMAB (COSENTYX) PREFILLED PEN 150MG/ML 1ML,,,,
SECU02,SECU02_20200317_OUT3.jpg,17/03/2020,Content,Novartis,,,,,,,,SECUKINUMAB (COSENTYX) PREFILLED PEN 150MG/ML 1ML,,,,
SENN01,SENN01_20200211_INN1.jpg,11/02/2020,Loose pill,Reckitt Benckiser Healthcare ,S,[NOIMPRINT],Green Brown,Round,,,,SENNA TABLET 7.5MG,,,,
SENN01,SENN01_20200211_OUT1.jpg,11/02/2020,Packaging,Reckitt Benckiser Healthcare ,,,,,,,,SENNA TABLET 7.5MG,,,,
SILV02,SILV02_20200220_OUT1.jpg,20/02/2020,Packaging & Content,Bray Group,,,,,,,,SILVER NITRATE CAUSTIC PENCIL 95%,,,,
SILV02,SILV02_20200220_OUT2.jpg,20/02/2020,Packaging & Content,Bray Group,,,,,,,,SILVER NITRATE CAUSTIC PENCIL 95%,,,,
SILV15,SILV15_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Europharm Lab Co. Ltd.,,,,,,,,SILVER SULPHADIAZINE CREAM 1% 25G,,,,
SILV15,SILV15_20200215_OUT2.jpg,15/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,SILVER SULPHADIAZINE CREAM 1% 25G,,,,
SILV15,SILV15_20200215_OUT3.jpg,15/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,SILVER SULPHADIAZINE CREAM 1% 25G,,,,
SILV15,SILV15_20200215_OUT4.jpg,15/02/2020,Content,Europharm Lab Co. Ltd.,,,,,,,,SILVER SULPHADIAZINE CREAM 1% 25G,,,,
SIMB01,SIMB01_20200220_OUT1.jpg,20/02/2020,Packaging & Content,Alcon,,,,,,,,SIMBRINZA (OR EQUIV) EYE DROPS 5ML,,,,
SIMB01,SIMB01_20200220_OUT2.jpg,20/02/2020,Packaging,Alcon,,,,,,,,SIMBRINZA (OR EQUIV) EYE DROPS 5ML,,,,
SIMB01,SIMB01_20200220_OUT3.jpg,20/02/2020,Packaging,Alcon,,,,,,,,SIMBRINZA (OR EQUIV) EYE DROPS 5ML,,,,
SINE03,SINE03_20200213_INN1.jpg,13/02/2020,Loose pill,Sun Pharma,[NOIMPRINT],457,Beige,Oblong,S1,,,SINEMET 50/200 (OR EQUIV) CR TABLET,,,,
SINE03,SINE03_20200213_OUT1.jpg,13/02/2020,Packaging,Sun Pharma,,,,,,,,SINEMET 50/200 (OR EQUIV) CR TABLET,,,,
SODI05,SODI05_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,SB 300,S,White,Round,S1,Synco,,SODIUM BICARBONATE TABLET 300MG,,,,
SODI05,SODI05_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,SODIUM BICARBONATE TABLET 300MG,,,,
SODI1E,SODI1E_20200215_OUT1.jpg,15/02/2020,Packaging,(?) Prepack,,,,,,,,SODIUM BICARBONATE EAR DROPS 5%,,,,
SODI1Y,SODI1Y_20200211_INN1.jpg,11/02/2020,Loose pill,Medipharma Limited,S,[NOIMPRINT],White,Round,,,,SODIUM CHLORIDE TABLET 900MG,,,,
SODI1Y,SODI1Y_20200211_OUT1.jpg,11/02/2020,Packaging,Medipharma Limited,,,,,,,,SODIUM CHLORIDE TABLET 900MG,,,,
SODI98,SODI98_20200220_OUT1.jpg,20/02/2020,Packaging,Jean-Marie,,,,,,,,SODIUM CHLORIDE EYE DROPS 5% 10ML,,,,
SODIA4,SODIA4_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Xepa,,,,,,,,SODIUM CHLORIDE EYE DROPS 0.9% 5ML,,,,
SODIA4,SODIA4_20200215_OUT2.jpg,15/02/2020,Packaging,Xepa,,,,,,,,SODIUM CHLORIDE EYE DROPS 0.9% 5ML,,,,
SOMA12,SOMA12_20200317_OUT1.jpg,17/03/2020,Packaging & Content,Merck Serono,,,,,,,,SOMATROPIN (SAIZEN) CARTRIDGE 6MG/1.03ML,,,,
SOMA12,SOMA12_20200317_OUT2.jpg,17/03/2020,Content,Merck Serono,,,,,,,,SOMATROPIN (SAIZEN) CARTRIDGE 6MG/1.03ML,,,,
SOMA12,SOMA12_20200317_OUT3.jpg,17/03/2020,Packaging,Merck Serono,,,,,,,,SOMATROPIN (SAIZEN) CARTRIDGE 6MG/1.03ML,,,,
SOMA12,SOMA12_20200317_OUT4.jpg,17/03/2020,Packaging,Merck Serono,,,,,,,,SOMATROPIN (SAIZEN) CARTRIDGE 6MG/1.03ML,,,,
SOMA12,SOMA12_20200317_OUT5.jpg,17/03/2020,Packaging,Merck Serono,,,,,,,,SOMATROPIN (SAIZEN) CARTRIDGE 6MG/1.03ML,,,,
SPIO01,SPIO01_20200220_OUT1.jpg,20/02/2020,Content,Boehringer Ingelheim,,,,,,,,SPIOLTO (OR EQUIV) RESPIMAT INHALER 2.5MCG/2.5MCG 60DOSE(S),,,,
SPIO01,SPIO01_20200220_OUT2.jpg,20/02/2020,Packaging,Boehringer Ingelheim,,,,,,,,SPIOLTO (OR EQUIV) RESPIMAT INHALER 2.5MCG/2.5MCG 60DOSE(S),,,,
SPIO01,SPIO01_20200220_OUT3.jpg,20/02/2020,Packaging,Boehringer Ingelheim,,,,,,,,SPIOLTO (OR EQUIV) RESPIMAT INHALER 2.5MCG/2.5MCG 60DOSE(S),,,,
SPIR06,SPIR06_20200317_OUT1.jpg,17/03/2020,Packaging & Content,(?) SM,,,,,,,,SPIRONOLACTONE SYRUP 4MG/ML,,,,
STAL01,STAL01_20200211_INN1.jpg,11/02/2020,Loose pill,Novartis,LCE 100,[NOIMPRINT],Brown Red,Oblong,,,,STALEVO 100/25/200 (OR EQUIV) TABLET,,,,
STAL01,STAL01_20200211_OUT1.jpg,11/02/2020,Packaging,Novartis,,,,,,,,STALEVO 100/25/200 (OR EQUIV) TABLET,,,,
STAL02,STAL02_20200220_INN1.jpg,20/02/2020,Loose pill,Novartis,LCE 50,[NOIMPRINT],Brown Red,Round,,,,STALEVO 50/12.5/200 (OR EQUIV) TABLET,,,,
STAL02,STAL02_20200220_OUT1.jpg,20/02/2020,Packaging,Novartis,,,,,,,,STALEVO 50/12.5/200 (OR EQUIV) TABLET,,,,
STOM02,STOM02_20200220_OUT1.jpg,20/02/2020,Packaging,ConvaTec,,,,,,,,STOMAHESIVE (OR EQUIV) POWDER 1OZ,,,,
STOM02,STOM02_20200220_OUT2.jpg,20/02/2020,Packaging,ConvaTec,,,,,,,,STOMAHESIVE (OR EQUIV) POWDER 1OZ,,,,
STOM02,STOM02_20200220_OUT3.jpg,20/02/2020,Packaging,ConvaTec,,,,,,,,STOMAHESIVE (OR EQUIV) POWDER 1OZ,,,,
SUCR07,SUCR07_20200220_OUT1.jpg,20/02/2020,Packaging,Lisapharma,,,,,,,Named-pt,SUCRALFATE GEL SUSPENSION 1G/SACHET,,,,
SUCR07,SUCR07_20200220_OUT2.jpg,20/02/2020,Packaging,Lisapharma,,,,,,,Named-pt,SUCRALFATE GEL SUSPENSION 1G/SACHET,,,,
SUCR07,SUCR07_20200220_OUT3.jpg,20/02/2020,Content,Lisapharma,,,,,,,Named-pt,SUCRALFATE GEL SUSPENSION 1G/SACHET,,,,
SUCR07,SUCR07_20200220_OUT4.jpg,20/02/2020,Content,Lisapharma,,,,,,,Named-pt,SUCRALFATE GEL SUSPENSION 1G/SACHET,,,,
SULI01,SULI01_20200213_INN1.jpg,13/02/2020,Loose pill,Alphapharm Pty Ltd.,a,SD 200,Yellow,Round,S2,alphapharm,,SULINDAC TABLET 200MG,,,,
SULI01,SULI01_20200213_OUT1.jpg,13/02/2020,Packaging,Alphapharm Pty Ltd.,,,,,,,,SULINDAC TABLET 200MG,,,,
SULP23,SULP23_20200213_INN1.jpg,13/02/2020,Loose pill,Europharm Lab Co. Ltd.,500,SSZ,Brown Orange,Oblong,,,,SULPHASALAZINE ENTERIC COATED TAB 500MG,,,,
SULP23,SULP23_20200213_OUT1.jpg,13/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,SULPHASALAZINE ENTERIC COATED TAB 500MG,,,,
SULP31,SULP31_20200218_OUT1.jpg,18/02/2020,Content,"Shenzhen Lijian Pharmaceutical Co., Ltd",,,,,,,,SULPERAZON (OR EQUIV) INJECTION 1G,,,,
SULP31,SULP31_20200218_OUT2.jpg,18/02/2020,Packaging,"Shenzhen Lijian Pharmaceutical Co., Ltd",,,,,,,,SULPERAZON (OR EQUIV) INJECTION 1G,,,,
SUXA02,SUXA02_20200406_OUT1.jpg,06/04/2020,Packaging,Takeda,,,,,,,,SUXAMETHONIUM CHLORIDE INJECTION 50MG/ML 2ML,,,,
SUXA02,SUXA02_20200406_OUT2.jpg,06/04/2020,Content,Takeda,,,,,,,,SUXAMETHONIUM CHLORIDE INJECTION 50MG/ML 2ML,,,,
SUXA02,SUXA02_20200406_OUT3.jpg,06/04/2020,Content,Takeda,,,,,,,,SUXAMETHONIUM CHLORIDE INJECTION 50MG/ML 2ML,,,,
TACR10,TACR10_20200215_OUT1.jpg,15/02/2020,Packaging & Content,"Astellas Pharma Tech Co., Ltd",,,,,,,,TACROLIMUS OINTMENT 0.03% 30G,,,,
TACR10,TACR10_20200215_OUT2.jpg,15/02/2020,Content,"Astellas Pharma Tech Co., Ltd",,,,,,,,TACROLIMUS OINTMENT 0.03% 30G,,,,
TACR10,TACR10_20200215_OUT3.jpg,15/02/2020,Packaging,"Astellas Pharma Tech Co., Ltd",,,,,,,,TACROLIMUS OINTMENT 0.03% 30G,,,,
TENO09,TENO09_20200213_INN1.jpg,13/02/2020,Loose pill,Gilead Sciences,GSI,25,Orange,Round,,,,TENOFOVIR ALAFENAMIDE (FUMARATE) TABLET 25MG,,,,
TENO09,TENO09_20200213_OUT1.jpg,13/02/2020,Packaging,Gilead Sciences,,,,,,,,TENOFOVIR ALAFENAMIDE (FUMARATE) TABLET 25MG,,,,
TERA03,TERA03_20200213_INN1.jpg,13/02/2020,Loose pill,Apotex Inc.,APO,T5,Red Pink,Round,,,,TERAZOSIN HCL TABLET 5MG,,,,
TERA03,TERA03_20200213_OUT1.jpg,13/02/2020,Packaging,Apotex Inc.,,,,,,,,TERAZOSIN HCL TABLET 5MG,,,,
TERB02,TERB02_20200109_INN1.jpg,09/01/2020,Loose pill,APT Pharma,5,TS,Light yellow,Round,,,,TERBUTALINE SULPHATE SR TABLET 5MG,,,,
TERB02,TERB02_20200109_OUT1.jpg,09/01/2020,Packaging,APT Pharma,,,,,,,,TERBUTALINE SULPHATE SR TABLET 5MG,,,,
TERB03,TERB03_20200213_INN1.jpg,13/02/2020,Loose pill,APT Pharma,TS,7-5,White,Round,,,,TERBUTALINE SULPHATE SR TABLET 7.5MG,,,,
TERB03,TERB03_20200213_OUT1.jpg,13/02/2020,Packaging,APT Pharma,,,,,,,,TERBUTALINE SULPHATE SR TABLET 7.5MG,,,,
TERL02,TERL02_20200317_OUT1.jpg,17/03/2020,Content,Ferring Pharmaceuticals,,,,,,,,TERLIPRESSIN ACETATE INJECTION 1MG/8.5ML,,,,
TERL02,TERL02_20200317_OUT2.jpg,17/03/2020,Packaging,Ferring Pharmaceuticals,,,,,,,,TERLIPRESSIN ACETATE INJECTION 1MG/8.5ML,,,,
TERL02,TERL02_20200317_OUT3.jpg,17/03/2020,Packaging,Ferring Pharmaceuticals,,,,,,,,TERLIPRESSIN ACETATE INJECTION 1MG/8.5ML,,,,
TETA10,TETA10_20200317_OUT1.jpg,17/03/2020,Packaging,Grifols Therapeutics Inc.,,,,,,,,"TETANUS IMMUNE GLOBULIN, HUMAN PREFILLED SYRINGE 250U",,,,
TETA10,TETA10_20200317_OUT2.jpg,17/03/2020,Content,Grifols Therapeutics Inc.,,,,,,,,"TETANUS IMMUNE GLOBULIN, HUMAN PREFILLED SYRINGE 250U",,,,
TETA12,TETA12_20200406_OUT1.jpg,06/04/2020,Packaging & Content,Sanofi Pasteur,,,,,,,,TETANUS (ADSORBED) PREFILLED SYRINGE 0.5ML,,,,
TETA12,TETA12_20200406_OUT2.jpg,06/04/2020,Packaging,Sanofi Pasteur,,,,,,,,TETANUS (ADSORBED) PREFILLED SYRINGE 0.5ML,,,,
TETA12,TETA12_20200406_OUT3.jpg,06/04/2020,Packaging,Sanofi Pasteur,,,,,,,,TETANUS (ADSORBED) PREFILLED SYRINGE 0.5ML,,,,
TETR01,TETR01_20200215_INN1.jpg,15/02/2020,Loose pill,Apotex Inc.,APO 25,,Beige,Round,S2,,,TETRABENAZINE TABLET 25MG,,,,
TETR01,TETR01_20200215_OUT1.jpg,15/02/2020,Packaging,Apotex Inc.,,,,,,,,TETRABENAZINE TABLET 25MG,,,,
TETR01,TETR01_20200724_OUT1.jpg,24/07/2020,Packaging,AOP Orphan ,,,,,,,,TETRABENAZINE TABLET 25MG,,,,
TETR04,TETR04_20200109_INN1.jpg,09/01/2020,Loose pill,SPIC,[NOIMPRINT],[NOIMPRINT],Red; Yellow,Capsule,,,,TETRACYCLINE HCL CAPSULE 250MG,,,,
TETR04,TETR04_20200109_OUT1.jpg,09/01/2020,Packaging,SPIC,,,,,,,,TETRACYCLINE HCL CAPSULE 250MG,,,,
TETR20,TETR20_20200317_OUT1.jpg,17/03/2020,Content,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TETRACOSACTIDE (ACETATE) INJECTION 0.25MG,,,,
TETR20,TETR20_20200317_OUT2.jpg,17/03/2020,Content,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TETRACOSACTIDE (ACETATE) INJECTION 0.25MG,,,,
TETR20,TETR20_20200317_OUT3.jpg,17/03/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TETRACOSACTIDE (ACETATE) INJECTION 0.25MG,,,,
TETR20,TETR20_20200317_OUT4.jpg,17/03/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TETRACOSACTIDE (ACETATE) INJECTION 0.25MG,,,,
THEO17,THEO17_20200213_INN1.jpg,13/02/2020,Loose pill,Adcock Ingram Limited,200,N L,White,Round,S2,,,THEOPHYLLINE (NUELIN SR) SR TABLET 200MG,,,,
THEO17,THEO17_20200213_OUT1.jpg,13/02/2020,Packaging,Adcock Ingram Limited,,,,,,,,THEOPHYLLINE (NUELIN SR) SR TABLET 200MG,,,,
THEO18,THEO18_20200211_INN1.jpg,11/02/2020,Loose pill,Adcock Ingram Limited,300,N L,White,Round,S2,,,THEOPHYLLINE (NUELIN SR) SR TABLET 300MG,,,,
THEO18,THEO18_20200211_OUT1.jpg,11/02/2020,Packaging,Adcock Ingram Limited,,,,,,,,THEOPHYLLINE (NUELIN SR) SR TABLET 300MG,,,,
THIA02,THIA02_20200213_INN1.jpg,13/02/2020,Loose pill,Synco,[NOIMPRINT],[NOIMPRINT],White,Round,S2,,,THIAMINE HCL (VIT B1) TABLET 10MG,,,,
THIA02,THIA02_20200213_OUT1.jpg,13/02/2020,Packaging,Synco,,,,,,,,THIAMINE HCL (VIT B1) TABLET 10MG,,,,
THIA03,THIA03_20200211_INN1.jpg,11/02/2020,Loose pill,Vickmans,[LOGO],B1 50,Purple,Round,,Vickmans,,THIAMINE HCL (VIT B1) TABLET 50MG,,,,
THIA03,THIA03_20200211_OUT1.jpg,11/02/2020,Packaging,Vickmans,,,,,,,,THIAMINE HCL (VIT B1) TABLET 50MG,,,,
TIEN01,TIEN01_20200218_OUT1.jpg,18/02/2020,Content,JW Pharmaceutical ,,,,,,,,TIENAM (OR EQUIV) INFUSION 500MG,,,,
TIEN01,TIEN01_20200218_OUT2.jpg,18/02/2020,Packaging,JW Pharmaceutical ,,,,,,,,TIENAM (OR EQUIV) INFUSION 500MG,,,,
TIGE02,TIGE02_20200218_OUT1.jpg,18/02/2020,Content,Pfizer,,,,,,,,TIGECYCLINE INFUSION 50MG,,,,
TIGE02,TIGE02_20200218_OUT2.jpg,18/02/2020,Packaging,Pfizer,,,,,,,,TIGECYCLINE INFUSION 50MG,,,,
TIME01,TIME01_20200218_OUT1.jpg,18/02/2020,Content,"Reyoung Pharmaceutical Co., Ltd",,,,,,,,TIMENTIN (OR EQUIV) INJECTION 3.2G,,,,
TIME01,TIME01_20200218_OUT2.jpg,18/02/2020,Packaging,"Reyoung Pharmaceutical Co., Ltd",,,,,,,,TIMENTIN (OR EQUIV) INJECTION 3.2G,,,,
TINZ02,TINZ02_20200218_OUT1.jpg,18/02/2020,Content,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM INJECTION 10000AXA IU/ML 2ML,,,,
TINZ02,TINZ02_20200218_OUT2.jpg,18/02/2020,Packaging,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM INJECTION 10000AXA IU/ML 2ML,,,,
TINZ02,TINZ02_20200218_OUT3.jpg,18/02/2020,Packaging,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM INJECTION 10000AXA IU/ML 2ML,,,,
TINZ03,TINZ03_20200218_OUT1.jpg,18/02/2020,Packaging & Content,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM SYRINGE 10000AXA IU/0.5ML,,,,
TINZ03,TINZ03_20200218_OUT2.jpg,18/02/2020,Content,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM SYRINGE 10000AXA IU/0.5ML,,,,
TINZ03,TINZ03_20200218_OUT3.jpg,18/02/2020,Packaging,Leo Laboratories Ltd.,,,,,,,,TINZAPARIN SODIUM SYRINGE 10000AXA IU/0.5ML,,,,
TIOC01,TIOC01_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Pfizer,,,,,,,,TIOCONAZOLE CREAM 1% 30G,,,,
TIOC01,TIOC01_20200215_OUT2.jpg,15/02/2020,Packaging,Pfizer,,,,,,,,TIOCONAZOLE CREAM 1% 30G,,,,
TIOT01,TIOT01_20200215_OUT1.jpg,15/02/2020,Packaging,Boehringer Ingelheim,,,,,,,,TIOTROPIUM (BROMIDE) INHAL CAP 18MCG,,,,
TIOT01,TIOT01_20200215_OUT2.jpg,15/02/2020,Content,Boehringer Ingelheim,,,,,,,,TIOTROPIUM (BROMIDE) INHAL CAP 18MCG,,,,
TOCI08,TOCI08_20200317_OUT1.jpg,17/03/2020,Packaging,Roche,,,,,,,,TOCILIZUMAB PREFILLED SYRINGE 162MG/0.9ML,,,,
TOCI08,TOCI08_20200317_OUT2.jpg,17/03/2020,Packaging,Roche,,,,,,,,TOCILIZUMAB PREFILLED SYRINGE 162MG/0.9ML,,,,
TOCI08,TOCI08_20200317_OUT3.jpg,17/03/2020,Content,Roche,,,,,,,,TOCILIZUMAB PREFILLED SYRINGE 162MG/0.9ML,,,,
TOFA03,TOFA03_20200215_INN1.jpg,15/02/2020,Loose pill,Pfizer,JKI 5,Pfizer,White,Round,,Pfizer,,TOFACITINIB (CITRATE) TABLET 5MG,,,,
TOFA03,TOFA03_20200215_OUT1.jpg,15/02/2020,Packaging,Pfizer,,,,,,,,TOFACITINIB (CITRATE) TABLET 5MG,,,,
TRAM02,TRAM02_20200218_OUT1.jpg,18/02/2020,Packaging,Hameln Pharmacueticals Gmbh,,,,,,,,TRAMADOL HCL INJECTION 50MG/ML 2ML,,,,
TRAM02,TRAM02_20200218_OUT2.jpg,18/02/2020,Content,Hameln Pharmacueticals Gmbh,,,,,,,,TRAMADOL HCL INJECTION 50MG/ML 2ML,,,,
TRAM02,TRAM02_20200218_OUT3.jpg,18/02/2020,Content,Hameln Pharmacueticals Gmbh,,,,,,,,TRAMADOL HCL INJECTION 50MG/ML 2ML,,,,
TRAN02,TRAN02_20200218_OUT1.jpg,18/02/2020,Content,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TRANEXAMIC ACID INJECTION 50MG/ML 5ML,,,,
TRAN02,TRAN02_20200218_OUT2.jpg,18/02/2020,Packaging,"Daiichi-Sankyo Co., Ltd.",,,,,,,,TRANEXAMIC ACID INJECTION 50MG/ML 5ML,,,,
TRAV01,TRAV01_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Bayer,,,,,,,,TRAVOCORT (OR EQUIV) CREAM 10G,,,,
TRAV01,TRAV01_20200215_OUT2.jpg,15/02/2020,Packaging,Bayer,,,,,,,,TRAVOCORT (OR EQUIV) CREAM 10G,,,,
TRAV01,TRAV01_20200215_OUT3.jpg,15/02/2020,Packaging,Bayer,,,,,,,,TRAVOCORT (OR EQUIV) CREAM 10G,,,,
TRIA02,TRIA02_20200215_OUT1.jpg,15/02/2020,Packaging & Content,Europharm Lab Co. Ltd.,,,,,,,,TRIAMCINOLONE ACETONIDE IN ORABASE DENTAL PASTE 0.1% 5G,,,,
TRIA02,TRIA02_20200215_OUT2.jpg,15/02/2020,Content,Europharm Lab Co. Ltd.,,,,,,,,TRIAMCINOLONE ACETONIDE IN ORABASE DENTAL PASTE 0.1% 5G,,,,
TRIA02,TRIA02_20200215_OUT3.jpg,15/02/2020,Packaging,Europharm Lab Co. Ltd.,,,,,,,,TRIAMCINOLONE ACETONIDE IN ORABASE DENTAL PASTE 0.1% 5G,,,,
TRIF02,TRIF02_20200213_INN1.jpg,13/02/2020,Loose pill,Apotex Inc.,5,[NOIMPRINT],Blue,Round,,,,TRIFLUOPERAZINE (HCL) TABLET 5MG,,,,
TRIF02,TRIF02_20200213_OUT1.jpg,13/02/2020,Packaging,Apotex Inc.,,,,,,,,TRIFLUOPERAZINE (HCL) TABLET 5MG,,,,
TRIM06,TRIM06_20200213_INN1.jpg,13/02/2020,Loose pill,Sanofi,SURMONTIL 25,[NOIMPRINT],White,Round,,,,TRIMIPRAMINE (MALEATE) TABLET 25MG,,,,
TRIM06,TRIM06_20200213_OUT1.jpg,13/02/2020,Packaging,Sanofi,,,,,,,,TRIMIPRAMINE (MALEATE) TABLET 25MG,,,,
TRIP09,TRIP09_20200406_OUT1.jpg,06/04/2020,Packaging,Ferring Pharmaceuticals,,,,,,,,TRIPTORELIN (ACETATE) SYRINGE 3.75MG,,,,
TRIP09,TRIP09_20200406_OUT2.jpg,06/04/2020,Packaging,Ferring Pharmaceuticals,,,,,,,,TRIPTORELIN (ACETATE) SYRINGE 3.75MG,,,,
TRIP09,TRIP09_20200406_OUT3.jpg,06/04/2020,Content,Ferring Pharmaceuticals,,,,,,,,TRIPTORELIN (ACETATE) SYRINGE 3.75MG,,,,
